method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
euclidean_alignment,ses-02->ses-03,5,375,0.5239045497142941,0.0019620894851465104,0.5247858305313147,0.0020695480795294885,0.4684874201582031,0.006991131562787258,0.5476330482077646,0.0038330967935914827,1.145874238650004,0.0344710526484415,0.6089819457218232,0.008756816554369544,0.20792523485059816,0.006782274752848702
euclidean_alignment,ses-02->ses-04,5,375,0.5465606733428737,0.005621912234333752,0.5467697584428862,0.005105101834867691,0.49010217379751103,0.005920606608843077,0.5814475811099188,0.008769192373697906,1.0827863258918127,0.027577063911817537,0.5671091856044757,0.006232365685280593,0.18457952686089535,0.003357382045060654
euclidean_alignment,ses-02->ses-05,5,375,0.5348503981416208,0.002786598332617594,0.5343289381699996,0.0025128286817126463,0.4840124986403545,0.0053978920797431084,0.5588560517003577,0.004931115718724643,1.1089260374704994,0.03335311500692109,0.5852100149329752,0.004697794446454065,0.1878633422627878,0.005493953056437296
euclidean_alignment,ses-03->ses-01,5,375,0.5282479574869416,0.008440801618755515,0.527824736806443,0.008056546306010146,0.4706961642075399,0.003127491365205448,0.5448645925140513,0.007757420250269302,0.9263948562145234,0.048678355546332944,0.5618148792677267,0.005442528279241611,0.16902830320642642,0.011397058290141298
euclidean_alignment,ses-03->ses-02,5,375,0.5213812593693146,0.00485581885884489,0.5210088339693952,0.00515174593291548,0.45801967555635015,0.009329599532687909,0.5375119883954469,0.004914268625324541,0.962323101202647,0.057284905158625936,0.5889798650989213,0.012191338686344045,0.18658510224530442,0.013131421940651793
euclidean_alignment,ses-03->ses-04,5,375,0.5168788418230534,0.0029855950006316126,0.5169179583971311,0.002875319497449588,0.4562651967113503,0.003150424497511899,0.5346865241768476,0.004687590787444206,1.0257099703152974,0.09066747654260084,0.5888073052798182,0.006240908089533795,0.18530726712145254,0.010822046158273653
euclidean_alignment,ses-03->ses-05,5,375,0.5226003509007253,0.0024383627242262557,0.5243542079807638,0.0026207532686731982,0.4682957976457571,0.006462396612066333,0.544441298647125,0.0044599435437168485,0.9910382047494253,0.055198833272201854,0.5824129019268545,0.006265922756884898,0.1821975503918586,0.008632205975345964
euclidean_alignment,ses-04->ses-01,5,375,0.5349654473172497,0.004413894931174768,0.5358488929116556,0.0040963755759198675,0.47474946932040785,0.00627877825049049,0.5584071501095991,0.007934590839615441,1.1130210380554202,0.0750673421264588,0.5826382389326286,0.012245222715454166,0.19249029613137766,0.010879601095167021
euclidean_alignment,ses-04->ses-02,5,375,0.5458604420202742,0.005320181000382717,0.5466046001476789,0.004918023895581593,0.48156368698187463,0.007875565265708186,0.5832428334106827,0.003441716142188932,1.1030970141887666,0.035213429533410515,0.5742129999186518,0.009491514721082837,0.19028682967349944,0.007322669298090007
euclidean_alignment,ses-04->ses-03,5,375,0.533313801557318,0.005647345864229672,0.5324205353027527,0.005083725628030215,0.46741339799273146,0.010080596598225328,0.5536932333582655,0.006089100515501878,1.1293393863042196,0.04000862194550722,0.6024697360115336,0.007628528651974594,0.20383838208706545,0.006100738282571953
euclidean_alignment,ses-04->ses-05,5,375,0.5439756986845549,0.003368794085675619,0.5432664642688558,0.003768332209668595,0.4894437606081602,0.005991966657194677,0.5775837448611532,0.005520439704585757,1.0206831599175927,0.04104205638983598,0.5760326956382434,0.011335294884253637,0.18851716413506797,0.009923575925113809
